37478248	1.25	1.125	1.25	1.125	2.5	3.25	0.0559591	1	1.875061263	1	1	1	1
37480551	0.857142857	0.214285714	0.515078754	0.410325903	12	5	0.126066	1	1.86923172	1	1	1	1
37482229	1.270833333	0.333333333	1.164059587	0.471404521	3.8125	7	0.0842139	1	1.681241237	1	1	1	1
37495784	0.359375	0.21875	0.471605884	0.413398642	11.5	0	0.155675	1	4.392045903	9	1	1	1
37495826	2	0	0	0	2	1	0.0442022	1	2.222716471	5	1	1	1
37495827	0.75	0	0.829156198	0	3	13.5	0.0539185	1	2.394451681	5	1	1	1
37520038	1	0	0	0	1	3.75	0.0447524	1	0.698970004	2	1	1	1
38220109	2	0	2.160246899	0	6	4	0.051347	1	1.322219295	6	1	1	1
39531336	0.533245949	0.216396568	0.901939533	0.488551466	559.375	72.25	0.215702	1	2.565847819	6	3	2	1
39538649	2.267857143	0.285714286	5.497873739	0.547101204	47.625	4	0.149591	1	1.939519253	1	1	1	1
39538977	1	0	0.816496581	0	3	3.5	0.0558899	1	1.968482949	1	1	1	1
39538987	1.015625	0.21875	0.894727394	0.466662016	16.25	0	0.0777657	1	1.851258349	1	1	1	1
39539573	1.25	0	1.639359631	0	10	8	0.0486568	1	1.838849091	1	1	1	1
39541619	1.666666667	0	0.942809042	0	5	1	0.0687182	1	1.84509804	1	1	1	1
39541698	1.03125	0	0.754543529	0	8.25	2	0.117611	1	1.886490725	1	1	1	1
39542042	2.4	0.4	1.624807681	0.8	12	0	0.104757	1	1.857332496	1	1	1	1
39542299	1.15625	0	1.4944559	0	9.25	0	0.040969	1	1.826074803	1	1	1	1
39538987	1.015625	0.21875	0.894727394	0.466662016	16.25	0	0.0777657	1	1.851258349	1	1	1	1
39539573	1.25	0	1.639359631	0	10	8	0.0486568	1	1.838849091	1	1	1	1
39541619	1.666666667	0	0.942809042	0	5	1	0.0687182	1	1.84509804	1	1	1	1
39541698	1.03125	0	0.754543529	0	8.25	2	0.117611	1	1.886490725	1	1	1	1
39542042	2.4	0.4	1.624807681	0.8	12	0	0.104757	1	1.857332496	1	1	1	1
39542299	1.15625	0	1.4944559	0	9.25	0	0.040969	1	1.826074803	1	1	1	1
